Accident_ID,Latitude,Longitude,Date,Time,Day_of_Week,Traffic_Volume,Road_Type,Speed_Limit,Weather_Condition,Visibility,Lighting_Condition,Proximity_to_Intersection,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Pedestrian_Involved,Driver_Distraction
A01694,10.3708,77.2478,2024-04-07,09:34:18,Tuesday,503,Highway,70,Overcast,803,Night,159,3,3,2,Yes,Fatigue
A01695,11.4835,74.2738,2024-03-09,19:34:46,Friday,1926,Residential,70,Fog,1080,Night,96,1,4,0,No,Fatigue
A01696,11.4472,77.4684,2024-09-13,07:19:45,Sunday,786,Urban,30,Clear,503,Night,179,3,2,2,Yes,Alcohol
A01697,11.688,75.7278,2024-09-26,10:32:17,Friday,384,Residential,30,Clear,134,Daylight,88,2,3,0,No,Alcohol
A01698,9.7814,74.1327,2024-02-14,16:23:37,Monday,1304,Residential,40,Clear,1371,Daylight,42,1,1,3,No,Fatigue
A01699,10.418,76.7322,2024-03-26,04:59:00,Saturday,1884,Highway,60,Clear,879,Night,81,2,4,0,Yes,Fatigue
A01700,8.5451,75.8727,2024-11-11,14:52:21,Monday,1395,Highway,30,Rain,270,Daylight,89,1,4,0,Yes,None
A01701,9.3258,74.8635,2024-10-30,23:02:17,Thursday,582,Urban,70,Clear,924,Night,92,3,2,2,No,Alcohol
A01702,8.1865,74.0211,2024-02-16,18:25:02,Thursday,1160,Urban,40,Overcast,708,Night,105,3,3,2,No,Alcohol
A01703,8.2021,76.3538,2024-12-27,17:10:05,Wednesday,1846,Urban,60,Rain,1326,Night,186,1,1,0,Yes,Fatigue
A01704,9.6121,74.6913,2024-04-11,17:46:52,Thursday,1137,Residential,60,Rain,712,Daylight,39,1,4,2,No,None
A01705,12.1598,76.5425,2024-09-23,21:50:06,Tuesday,468,Urban,50,Rain,1199,Night,66,1,2,1,Yes,Mobile
A01706,9.3917,74.1366,2024-06-11,04:01:53,Wednesday,1659,Residential,50,Rain,1832,Daylight,10,2,2,1,No,Mobile
A01707,12.2655,74.471,2024-11-02,03:46:08,Tuesday,1085,Residential,50,Clear,743,Daylight,175,3,1,1,No,Fatigue
A01708,8.1183,75.6216,2024-11-08,17:07:55,Saturday,577,Urban,50,Clear,1397,Night,42,3,3,0,No,Mobile
A01709,9.2383,74.952,2024-04-08,15:49:05,Wednesday,1654,Highway,60,Rain,125,Night,93,2,2,0,Yes,None
A01710,9.462,77.072,2024-12-26,10:00:53,Thursday,549,Residential,60,Clear,1445,Daylight,18,3,2,3,No,None
A01711,8.8819,76.7822,2024-09-09,13:31:45,Thursday,1353,Urban,30,Overcast,357,Daylight,183,2,1,1,Yes,Mobile
A01712,10.8907,75.6459,2024-10-02,10:53:10,Monday,1521,Urban,50,Clear,1333,Night,156,1,2,0,Yes,Alcohol
A01713,9.4615,74.4349,2024-04-07,01:30:39,Wednesday,573,Highway,60,Rain,749,Daylight,80,1,3,3,Yes,Mobile
A01714,11.3688,76.1025,2024-08-02,16:53:09,Monday,1541,Urban,30,Fog,482,Daylight,134,1,4,1,No,Alcohol
A01715,9.8635,77.1964,2024-11-24,07:44:58,Thursday,1103,Urban,30,Rain,1466,Daylight,43,2,4,1,No,Alcohol
A01716,8.5009,75.2748,2024-12-24,08:21:12,Thursday,1528,Residential,70,Overcast,829,Daylight,14,1,1,3,Yes,Fatigue
A01717,8.4449,76.2645,2024-10-09,03:21:48,Sunday,831,Residential,60,Overcast,1650,Night,96,1,1,2,No,None
A01718,11.0956,75.9192,2024-07-29,22:25:19,Friday,349,Urban,40,Fog,1454,Night,118,1,3,1,No,Fatigue
A01719,12.134,75.7316,2024-07-03,20:23:20,Thursday,1644,Highway,30,Overcast,1444,Night,23,3,2,0,Yes,Fatigue
A01720,12.1705,76.5437,2024-04-10,14:05:25,Tuesday,1580,Residential,50,Clear,1116,Night,20,1,4,3,Yes,Alcohol
A01721,10.8482,74.7067,2024-05-01,08:27:39,Tuesday,1215,Urban,30,Clear,1115,Night,119,1,1,1,Yes,Fatigue
A01722,9.1303,76.7853,2024-05-25,19:10:11,Monday,1846,Residential,40,Clear,388,Daylight,124,3,2,3,No,Fatigue
A01723,9.57,76.6369,2024-11-05,04:46:21,Saturday,431,Residential,60,Fog,1442,Daylight,187,1,2,3,No,Alcohol
A01724,8.3932,76.7153,2024-03-14,20:45:28,Wednesday,1190,Residential,60,Overcast,412,Night,18,2,1,3,No,Alcohol
A01725,12.4961,74.646,2024-08-17,04:07:27,Tuesday,315,Highway,30,Fog,1788,Night,83,3,3,3,Yes,None
A01726,9.6121,74.5003,2024-08-07,16:06:26,Saturday,713,Urban,30,Overcast,1776,Daylight,87,2,3,0,Yes,Alcohol
A01727,10.0757,75.0653,2024-10-09,10:22:42,Wednesday,1430,Highway,30,Overcast,1645,Daylight,161,2,4,3,No,Mobile
A01728,9.084,77.0737,2024-12-19,03:16:47,Friday,1857,Urban,30,Overcast,156,Daylight,13,3,4,2,No,Alcohol
A01729,10.033,74.5159,2024-01-30,04:31:40,Tuesday,1180,Residential,60,Rain,1245,Daylight,16,2,1,2,No,None
A01730,9.0436,74.6201,2024-09-06,11:43:47,Saturday,1081,Residential,50,Clear,556,Night,128,3,1,1,Yes,None
A01731,12.1215,74.5611,2024-07-01,02:14:30,Friday,1466,Residential,70,Fog,1013,Daylight,76,2,2,3,Yes,None
A01732,12.1391,75.9396,2024-03-03,02:39:08,Saturday,686,Highway,70,Clear,1243,Night,26,3,3,0,Yes,Mobile
A01733,9.4183,76.2713,2024-02-14,03:40:13,Tuesday,805,Urban,70,Overcast,1211,Daylight,118,2,2,1,No,None
A01734,8.6249,75.8217,2024-05-04,09:31:31,Thursday,276,Urban,70,Rain,1382,Night,186,2,3,3,No,Mobile
A01735,11.3411,74.0774,2024-08-28,00:40:14,Thursday,1126,Highway,70,Fog,530,Night,32,2,1,1,Yes,Fatigue
A01736,10.5487,74.8904,2024-04-20,23:13:46,Tuesday,1021,Urban,70,Clear,996,Night,146,1,1,2,No,Fatigue
A01737,11.7311,75.0462,2024-06-13,08:41:14,Monday,1313,Urban,50,Overcast,1477,Daylight,192,1,2,1,Yes,Fatigue
A01738,10.5537,76.8998,2024-04-26,02:34:49,Thursday,920,Residential,70,Fog,186,Night,13,2,4,2,Yes,None
A01739,9.8122,75.6483,2024-09-17,12:35:52,Thursday,628,Residential,70,Overcast,1821,Daylight,117,1,1,1,No,Alcohol
A01740,11.697,76.2498,2024-09-03,17:00:36,Wednesday,940,Highway,50,Rain,578,Night,23,1,2,1,No,None
A01741,12.1049,77.0038,2024-02-10,23:40:59,Saturday,523,Urban,60,Fog,900,Daylight,16,2,3,2,No,Alcohol
A01742,10.5362,77.2756,2024-06-03,21:34:02,Friday,625,Highway,50,Clear,1795,Daylight,59,1,3,3,No,Mobile
A01743,9.2464,76.0146,2024-02-23,19:57:35,Tuesday,1333,Highway,40,Overcast,701,Night,115,2,3,3,Yes,Fatigue
A01744,11.1273,76.2794,2024-06-01,02:19:06,Saturday,1216,Highway,30,Clear,659,Daylight,90,2,4,1,No,None
A01745,12.4495,77.3189,2024-10-27,17:27:20,Saturday,1332,Highway,60,Fog,956,Night,61,3,4,1,No,Mobile
A01746,8.113,77.271,2024-10-12,19:36:37,Sunday,316,Residential,40,Overcast,1449,Night,49,3,4,3,No,Mobile
A01747,11.9211,77.0048,2024-06-16,15:53:48,Sunday,526,Urban,50,Fog,734,Daylight,89,1,4,3,Yes,Fatigue
A01748,10.4091,76.1073,2024-10-08,19:55:02,Friday,1980,Highway,40,Rain,526,Night,61,1,3,1,Yes,None
A01749,12.3995,77.2417,2024-11-17,08:29:44,Friday,594,Urban,60,Overcast,1267,Daylight,143,3,3,1,No,None
A01750,8.9412,76.0118,2024-12-23,09:59:09,Tuesday,1615,Residential,30,Rain,1279,Night,48,3,4,1,No,Fatigue
A01751,8.0053,75.5137,2024-10-25,12:54:39,Monday,448,Urban,40,Rain,1192,Daylight,101,2,4,0,No,Mobile
A01752,8.7687,76.4179,2024-05-19,10:01:12,Wednesday,1296,Urban,40,Overcast,1564,Daylight,98,1,2,2,No,Fatigue
A01753,9.6831,77.4482,2024-01-11,09:24:15,Sunday,1711,Urban,70,Fog,1479,Daylight,108,1,4,1,Yes,Mobile
A01754,10.1527,77.2431,2024-12-26,05:46:44,Tuesday,746,Residential,30,Clear,1812,Daylight,182,3,1,1,No,Fatigue
A01755,10.1791,74.0722,2024-06-28,13:39:09,Sunday,1454,Urban,60,Rain,242,Daylight,84,3,4,2,Yes,Alcohol
A01756,11.8042,74.4489,2024-09-15,02:45:23,Thursday,1424,Urban,50,Clear,1297,Night,94,3,1,0,No,Alcohol
A01757,9.0844,76.097,2024-07-05,22:05:10,Thursday,691,Urban,40,Overcast,445,Daylight,126,1,1,0,Yes,Mobile
A01758,9.6828,76.4412,2024-06-18,22:42:35,Tuesday,359,Urban,40,Fog,1074,Night,134,3,2,0,No,Fatigue
A01759,11.3284,77.4583,2024-10-20,10:34:48,Sunday,1209,Highway,70,Fog,906,Daylight,66,3,4,1,No,Alcohol
A01760,12.3376,76.3223,2024-11-30,10:45:56,Wednesday,1902,Highway,30,Clear,1134,Night,174,2,3,1,No,Fatigue
A01761,8.0245,77.1478,2024-09-09,17:24:46,Wednesday,1085,Residential,60,Fog,1621,Daylight,16,1,3,2,Yes,Alcohol
A01762,10.5205,75.9166,2024-11-12,17:40:22,Saturday,1220,Highway,70,Clear,988,Night,79,3,2,0,Yes,Fatigue
A01763,9.6002,75.8724,2024-01-17,05:32:27,Saturday,933,Urban,50,Rain,910,Night,168,2,2,3,Yes,Mobile
A01764,11.9847,77.1047,2024-08-29,03:37:36,Friday,1317,Residential,30,Rain,1439,Daylight,115,3,4,1,No,Alcohol
A01765,8.2614,74.5826,2024-07-19,10:50:23,Saturday,1550,Residential,40,Overcast,398,Night,100,1,3,0,Yes,Alcohol
A01766,12.3643,75.0937,2024-03-04,07:12:44,Thursday,407,Urban,40,Clear,1250,Night,175,1,3,3,No,Alcohol
A01767,8.5534,76.434,2024-09-04,04:47:17,Sunday,1508,Highway,70,Clear,236,Night,65,2,4,3,No,Mobile
A01768,11.1137,76.9626,2024-03-10,00:37:23,Saturday,1186,Highway,70,Fog,1722,Daylight,35,2,4,3,No,Fatigue
A01769,11.3881,74.6867,2024-03-29,00:11:09,Monday,1215,Highway,30,Rain,1688,Night,92,1,1,3,No,Fatigue
A01770,8.5695,74.1878,2024-12-13,16:34:58,Tuesday,1469,Highway,70,Rain,1787,Daylight,106,1,2,0,No,Fatigue
A01771,11.5947,74.0423,2024-11-30,17:28:51,Saturday,1842,Urban,40,Fog,318,Daylight,196,3,4,2,No,Fatigue
A01772,8.8014,76.1197,2024-07-17,19:38:25,Friday,581,Residential,60,Rain,1169,Night,122,2,2,2,Yes,None
A01773,9.7673,74.744,2024-02-08,03:41:58,Monday,538,Highway,40,Clear,680,Daylight,153,2,4,1,Yes,None
A01774,9.0604,76.8139,2024-06-05,19:40:40,Tuesday,1676,Urban,50,Rain,1341,Daylight,103,1,2,2,Yes,None
A01775,10.8103,74.7302,2024-01-05,01:30:19,Monday,331,Residential,60,Clear,264,Night,25,2,1,2,Yes,Mobile
A01776,9.1326,74.3269,2024-02-07,06:50:24,Friday,1995,Urban,30,Overcast,180,Night,127,2,3,3,No,None
A01777,9.2446,75.4197,2024-10-08,18:31:35,Sunday,1860,Residential,70,Clear,261,Night,140,1,3,3,Yes,Mobile
A01778,8.0145,75.0349,2024-10-21,12:38:28,Tuesday,1084,Highway,40,Clear,322,Night,56,2,1,2,Yes,Mobile
A01779,12.4575,75.9819,2024-12-22,12:33:19,Tuesday,681,Urban,70,Fog,183,Daylight,75,3,4,0,Yes,Fatigue
A01780,9.9052,74.8451,2024-08-19,10:26:04,Friday,205,Highway,50,Overcast,1521,Night,174,1,4,3,Yes,Alcohol
A01781,10.0795,74.6778,2024-08-20,19:29:30,Monday,1237,Residential,60,Clear,1295,Daylight,78,1,3,0,No,None
A01782,10.729,74.8495,2024-05-15,02:59:04,Thursday,765,Residential,60,Clear,249,Night,115,1,3,3,No,Alcohol
A01783,9.2133,76.283,2024-01-16,03:49:23,Sunday,1822,Residential,60,Overcast,1955,Night,103,1,3,0,No,Fatigue
A01784,12.4699,76.3163,2024-05-15,10:07:14,Sunday,946,Highway,70,Clear,1711,Daylight,166,1,2,1,No,Fatigue
A01785,12.2993,75.6582,2024-11-05,06:15:10,Friday,242,Urban,50,Rain,1661,Daylight,124,3,2,0,Yes,None
A01786,10.6286,75.6365,2024-09-19,14:46:00,Sunday,1830,Residential,30,Rain,1939,Daylight,109,3,4,1,Yes,Mobile
A01787,11.1716,76.1199,2024-10-01,14:47:07,Tuesday,745,Residential,40,Overcast,685,Daylight,12,3,1,3,Yes,None
A01788,10.7903,76.5153,2024-07-09,00:15:36,Sunday,1301,Highway,70,Overcast,246,Night,186,1,4,0,Yes,None
A01789,9.3633,77.1118,2024-11-03,05:21:29,Saturday,1900,Residential,40,Rain,1466,Night,146,2,4,3,No,Alcohol
A01790,9.8607,76.9886,2024-04-21,23:38:52,Saturday,396,Residential,50,Rain,1635,Daylight,33,1,1,1,Yes,Mobile
A01791,11.6267,74.1608,2024-03-09,18:06:13,Friday,1694,Highway,40,Rain,850,Night,195,2,1,3,Yes,Alcohol
A01792,9.0708,74.631,2024-02-20,08:44:42,Friday,1528,Urban,40,Rain,1314,Night,78,1,4,2,No,Fatigue
A01793,8.96,76.8405,2024-12-12,07:29:18,Saturday,515,Residential,70,Clear,824,Daylight,95,3,2,0,Yes,Alcohol
A01794,8.0834,76.9089,2024-01-20,23:36:06,Tuesday,582,Residential,50,Rain,1332,Daylight,71,2,3,2,No,Alcohol
A01795,9.7326,77.2224,2024-04-16,19:25:31,Thursday,1072,Urban,50,Clear,908,Night,102,3,1,0,Yes,None
A01796,12.3257,75.5797,2024-07-02,11:41:23,Friday,610,Highway,40,Rain,1521,Daylight,123,1,1,1,Yes,Fatigue
A01797,10.0297,77.0246,2024-06-15,19:47:34,Saturday,385,Highway,70,Rain,211,Night,155,3,2,2,No,Alcohol
A01798,10.6161,76.1114,2024-09-29,12:32:56,Sunday,1119,Highway,50,Rain,1192,Night,19,3,2,1,Yes,Fatigue
A01799,10.0755,74.2558,2024-06-04,23:14:11,Friday,708,Urban,70,Overcast,955,Daylight,59,1,2,1,Yes,None
A01800,11.5695,74.9323,2024-02-12,12:01:43,Saturday,1398,Urban,70,Overcast,1185,Night,128,3,3,1,Yes,Fatigue
A01801,10.1057,76.3546,2024-12-17,01:22:42,Tuesday,1957,Urban,70,Overcast,366,Daylight,60,3,4,3,Yes,None
A01802,11.1431,77.0015,2024-02-10,03:23:02,Thursday,1644,Urban,50,Rain,1603,Night,75,2,4,3,Yes,Alcohol
A01803,10.8747,77.3587,2024-08-09,15:58:05,Friday,1297,Urban,50,Fog,1201,Daylight,77,1,4,3,Yes,Alcohol
A01804,9.0325,77.1712,2024-01-22,20:49:37,Friday,1982,Urban,40,Fog,564,Daylight,194,1,3,2,No,Fatigue
A01805,10.9381,75.7194,2024-01-16,19:44:31,Saturday,1557,Urban,40,Clear,1550,Night,80,1,4,0,No,Fatigue
A01806,10.8747,75.0837,2024-12-20,23:36:51,Tuesday,1123,Urban,30,Rain,1226,Night,145,1,1,1,No,Fatigue
A01807,11.3265,75.2876,2024-06-23,14:22:55,Monday,1793,Urban,30,Fog,1503,Daylight,106,3,3,3,No,Alcohol
A01808,11.9226,76.7846,2024-03-31,08:06:44,Saturday,1281,Highway,50,Overcast,107,Daylight,24,3,3,3,Yes,Fatigue
A01809,11.0113,76.982,2024-06-08,10:23:55,Monday,877,Highway,30,Overcast,524,Daylight,185,1,3,0,No,Mobile
A01810,11.9004,74.8263,2024-12-11,18:53:01,Monday,944,Highway,50,Clear,472,Daylight,135,2,2,3,Yes,Mobile
A01811,9.5559,76.5139,2024-02-20,06:47:54,Saturday,697,Residential,70,Fog,291,Night,98,2,2,1,No,None
A01812,9.6842,77.2735,2024-05-20,22:39:22,Saturday,1754,Highway,70,Clear,1185,Night,197,3,4,3,No,Alcohol
A01813,10.1817,75.5975,2024-09-23,19:56:00,Monday,1454,Residential,70,Clear,856,Night,130,1,4,0,Yes,None
A01814,11.4871,75.0248,2024-07-03,20:32:03,Saturday,936,Highway,40,Overcast,1081,Night,180,2,2,2,No,Alcohol
A01815,10.5512,75.5634,2024-04-25,20:48:24,Saturday,903,Highway,40,Rain,1324,Daylight,50,3,1,0,Yes,None
A01816,8.1128,75.7908,2024-03-09,13:29:44,Monday,1698,Highway,30,Fog,938,Daylight,165,3,3,2,Yes,Fatigue
A01817,10.4064,74.9681,2024-09-01,07:26:04,Tuesday,1799,Residential,60,Clear,1787,Daylight,186,3,1,2,Yes,None
A01818,9.9405,74.0446,2024-01-08,19:45:22,Sunday,324,Highway,60,Rain,293,Daylight,47,3,2,3,No,None
A01819,9.2359,76.9727,2024-06-24,04:46:38,Friday,433,Highway,70,Overcast,1116,Daylight,101,3,2,0,No,Alcohol
A01820,11.8837,76.5387,2024-02-26,07:44:14,Monday,1598,Urban,50,Overcast,1269,Night,178,3,2,3,No,Mobile
A01821,8.3211,75.5709,2024-02-27,11:39:33,Monday,1146,Urban,60,Overcast,1739,Daylight,108,1,4,2,No,Alcohol
A01822,12.4121,75.0046,2024-04-16,02:10:11,Monday,817,Residential,30,Overcast,1854,Night,128,3,1,1,Yes,Alcohol
A01823,10.3836,74.8936,2024-09-09,16:11:02,Wednesday,275,Residential,30,Clear,1282,Daylight,37,2,4,2,Yes,Fatigue
A01824,9.242,76.5228,2024-06-15,03:47:50,Thursday,646,Highway,70,Fog,1328,Daylight,108,1,3,2,No,Mobile
A01825,11.766,74.364,2024-07-14,23:53:28,Friday,232,Highway,40,Overcast,504,Daylight,188,1,3,3,Yes,Fatigue
A01826,10.0441,75.6146,2024-09-20,18:39:33,Saturday,1022,Urban,40,Clear,103,Night,92,1,1,1,No,Alcohol
A01827,8.1985,77.4328,2024-10-27,05:17:58,Thursday,1757,Residential,60,Clear,1769,Daylight,47,1,1,3,Yes,Mobile
A01828,10.6993,77.032,2024-12-12,15:05:32,Monday,779,Urban,40,Rain,1130,Night,173,3,3,3,No,None
A01829,10.0564,77.0526,2024-02-22,14:29:59,Sunday,1866,Highway,70,Clear,441,Night,69,3,2,0,Yes,Alcohol
A01830,11.7573,74.6873,2024-04-17,12:02:46,Tuesday,1774,Residential,50,Rain,1931,Night,36,2,2,1,Yes,Fatigue
A01831,10.8931,74.6949,2024-08-05,04:20:12,Thursday,1855,Highway,30,Overcast,1318,Daylight,66,2,3,0,No,Mobile
A01832,9.4783,75.503,2024-11-27,12:02:46,Wednesday,544,Urban,50,Fog,421,Daylight,63,3,1,2,Yes,Fatigue
A01833,11.3681,74.9068,2024-05-06,13:51:26,Saturday,545,Urban,70,Overcast,1452,Daylight,26,3,4,0,No,Mobile
A01834,9.2729,77.0869,2024-04-03,17:57:12,Sunday,805,Highway,40,Clear,278,Daylight,51,2,3,1,No,None
A01835,10.1295,74.1689,2024-10-22,20:13:00,Wednesday,945,Highway,40,Clear,1806,Daylight,134,2,3,1,Yes,None
A01836,10.0933,76.7291,2024-10-30,12:30:17,Tuesday,309,Residential,70,Rain,1241,Night,98,1,1,2,No,Fatigue
A01837,10.2151,75.8318,2024-11-01,06:53:53,Thursday,1419,Urban,40,Fog,1691,Night,157,3,3,0,Yes,None
A01838,11.7299,76.946,2024-09-13,04:36:20,Saturday,1306,Residential,40,Overcast,1768,Daylight,149,1,4,3,Yes,Mobile
A01839,11.5905,74.6874,2024-02-15,20:40:18,Saturday,1114,Highway,50,Overcast,1269,Daylight,118,3,2,0,Yes,Alcohol
A01840,9.6819,77.2018,2024-06-12,02:04:51,Wednesday,777,Residential,30,Rain,1083,Daylight,52,2,1,0,No,Alcohol
A01841,9.2179,76.5862,2024-12-23,14:22:49,Wednesday,807,Residential,70,Fog,1581,Night,36,2,1,0,No,Alcohol
A01842,8.5216,77.03,2024-01-13,02:45:46,Tuesday,1593,Residential,40,Overcast,1902,Daylight,193,2,3,1,Yes,Fatigue
A01843,9.0811,74.4039,2024-08-12,19:42:07,Wednesday,789,Highway,70,Rain,1496,Night,169,3,2,2,No,None
A01844,8.4558,77.4792,2024-07-27,03:42:30,Wednesday,1126,Urban,50,Fog,1134,Daylight,200,1,2,3,Yes,Fatigue
A01845,8.1058,74.4231,2024-02-01,20:28:32,Friday,1421,Residential,40,Rain,713,Night,58,2,1,1,Yes,Fatigue
A01846,10.2378,74.4627,2024-04-20,22:00:09,Wednesday,755,Highway,60,Rain,1060,Daylight,43,1,4,0,No,Mobile
A01847,9.3197,74.1644,2024-03-04,19:19:59,Sunday,1170,Residential,60,Fog,1342,Night,115,1,2,2,Yes,None
A01848,11.6003,75.169,2024-11-24,18:24:38,Sunday,1888,Residential,30,Clear,998,Night,173,3,1,0,No,Fatigue
A01849,9.7928,74.8592,2024-05-02,05:34:48,Sunday,545,Urban,70,Rain,1485,Daylight,108,3,2,3,No,None
A01850,11.3938,77.1812,2024-09-03,01:03:29,Tuesday,978,Highway,70,Clear,1446,Daylight,118,2,3,3,Yes,Alcohol
A01851,9.3404,76.653,2024-12-25,19:50:57,Friday,1405,Urban,60,Clear,1052,Night,193,2,1,3,No,Mobile
A01852,10.544,74.5109,2024-08-06,22:41:42,Wednesday,1224,Residential,70,Fog,674,Daylight,183,1,3,3,No,Fatigue
A01853,12.477,75.4353,2024-08-12,13:18:12,Thursday,1108,Residential,50,Clear,1203,Night,14,3,2,0,Yes,Alcohol
A01854,9.0309,76.3149,2024-04-29,23:12:58,Saturday,1803,Highway,60,Clear,1668,Daylight,13,2,1,3,No,Alcohol
A01855,8.922,76.2125,2024-12-28,11:17:24,Wednesday,1954,Residential,60,Clear,1492,Night,15,2,4,2,Yes,Alcohol
A01856,8.7145,77.0347,2024-08-28,05:58:28,Sunday,1548,Residential,40,Clear,595,Night,146,1,3,1,Yes,Mobile
A01857,11.1848,74.7866,2024-03-14,12:56:48,Tuesday,1224,Highway,40,Rain,1507,Daylight,104,3,1,0,No,Mobile
A01858,12.094,75.4629,2024-10-30,20:58:05,Saturday,1235,Highway,60,Fog,122,Daylight,56,3,1,0,Yes,Alcohol
A01859,9.1085,75.6708,2024-11-09,00:31:29,Sunday,340,Urban,60,Fog,1775,Night,58,3,2,2,No,Fatigue
A01860,11.9144,75.7194,2024-09-21,08:36:11,Wednesday,1172,Highway,50,Fog,191,Daylight,57,2,2,1,Yes,Alcohol
A01861,11.7551,75.0923,2024-04-11,07:27:09,Saturday,890,Urban,50,Rain,768,Daylight,198,3,4,1,No,Fatigue
A01862,8.7581,74.9906,2024-01-07,07:08:39,Saturday,1889,Highway,50,Fog,1625,Night,131,2,4,3,No,Fatigue
A01863,8.4612,75.941,2024-05-14,12:13:23,Saturday,1231,Urban,50,Overcast,1205,Daylight,104,2,3,1,Yes,Alcohol
A01864,8.4608,74.9883,2024-01-19,01:17:09,Thursday,1734,Urban,60,Clear,749,Daylight,91,3,4,0,No,Mobile
A01865,11.1824,76.2533,2024-03-08,21:02:56,Tuesday,984,Highway,60,Rain,917,Night,21,3,4,3,Yes,Mobile
A01866,10.4709,75.9603,2024-05-14,09:57:30,Sunday,1513,Residential,70,Overcast,304,Daylight,11,1,2,3,No,None
A01867,9.2178,77.2106,2024-03-31,02:53:34,Wednesday,1412,Urban,50,Fog,870,Daylight,113,2,3,2,Yes,Fatigue
A01868,12.2058,75.3708,2024-06-02,20:33:44,Monday,815,Urban,50,Fog,1342,Night,149,2,1,0,Yes,Fatigue
A01869,9.4373,76.6068,2024-04-24,19:08:04,Tuesday,849,Residential,60,Fog,1186,Night,179,2,4,0,No,Mobile
A01870,12.2592,76.3627,2024-07-31,09:14:38,Thursday,1123,Urban,60,Fog,1851,Daylight,186,2,3,1,No,None
A01871,8.4014,77.3182,2024-06-01,20:04:07,Saturday,336,Highway,60,Fog,196,Daylight,184,3,4,1,No,Mobile
A01872,12.1031,74.0895,2024-06-14,09:37:44,Saturday,835,Urban,30,Rain,481,Daylight,103,1,1,3,No,None
A01873,12.2469,75.7229,2024-01-29,08:39:55,Sunday,1839,Residential,70,Clear,957,Night,163,3,2,2,No,Fatigue
A01874,11.7183,75.0666,2024-12-18,14:19:16,Friday,1833,Residential,30,Overcast,1291,Night,165,2,3,1,No,None
A01875,10.1809,74.1193,2024-11-05,22:46:52,Saturday,968,Urban,50,Fog,1696,Night,34,2,3,1,No,Alcohol
A01876,8.089,75.2042,2024-08-24,22:39:09,Sunday,1811,Urban,40,Fog,1982,Daylight,167,2,2,3,No,Alcohol
A01877,8.3685,75.4127,2024-01-23,17:51:17,Wednesday,594,Residential,70,Overcast,366,Daylight,31,1,2,0,Yes,Alcohol
A01878,9.0964,75.8137,2024-03-19,18:52:58,Monday,568,Highway,70,Overcast,264,Night,99,3,3,0,Yes,Fatigue
A01879,12.25,74.5595,2024-12-14,18:51:05,Saturday,404,Highway,40,Fog,859,Night,101,2,2,3,No,None
A01880,11.3596,77.1591,2024-09-07,04:01:17,Wednesday,1832,Residential,50,Overcast,837,Daylight,158,2,1,1,No,Fatigue
A01881,8.9574,76.368,2024-03-27,03:00:25,Wednesday,379,Residential,70,Fog,1659,Daylight,132,2,4,3,Yes,Fatigue
A01882,8.3307,76.6171,2024-05-24,07:29:00,Sunday,1410,Urban,30,Rain,1864,Night,108,1,2,0,Yes,Mobile
A01883,9.5824,75.8609,2024-05-28,15:20:47,Saturday,270,Highway,40,Overcast,575,Daylight,60,2,2,3,No,None
A01884,9.6952,74.1891,2024-12-05,11:08:20,Monday,1484,Highway,50,Rain,377,Night,12,1,1,1,No,Fatigue
A01885,11.6915,76.8918,2024-08-24,01:14:04,Saturday,1687,Residential,60,Overcast,1665,Night,176,3,1,3,Yes,Alcohol
A01886,9.9391,74.427,2024-06-08,10:06:14,Thursday,344,Residential,70,Fog,369,Night,17,1,1,0,No,Mobile
A01887,12.0049,74.3356,2024-10-24,11:54:50,Thursday,700,Residential,60,Rain,1023,Daylight,101,1,1,3,Yes,Mobile
A01888,11.2039,74.0466,2024-03-01,09:31:46,Saturday,348,Residential,60,Overcast,1740,Daylight,138,3,4,1,Yes,Mobile
A01889,8.8748,75.699,2024-07-10,10:48:09,Sunday,519,Urban,60,Clear,861,Night,113,3,3,1,No,Alcohol
A01890,10.2125,76.5176,2024-11-26,15:28:11,Sunday,536,Residential,40,Overcast,581,Night,77,1,3,2,Yes,None
A01891,8.3111,77.3384,2024-03-16,03:48:51,Wednesday,688,Highway,30,Rain,393,Daylight,14,3,3,1,Yes,Mobile
A01892,8.213,76.8926,2024-12-23,21:42:25,Sunday,863,Highway,70,Rain,314,Night,142,2,3,2,No,None
A01893,11.7856,76.5843,2024-03-10,10:01:01,Thursday,1894,Urban,50,Fog,552,Daylight,175,2,3,0,Yes,None
A01894,10.7441,75.708,2024-03-30,17:33:12,Wednesday,1407,Urban,70,Clear,1836,Night,116,1,1,0,Yes,Alcohol
A01895,11.2575,74.7951,2024-06-21,06:58:24,Friday,1525,Residential,50,Clear,304,Night,156,2,2,2,No,None
A01896,10.6409,76.4413,2024-01-21,21:39:43,Monday,1205,Urban,60,Rain,1223,Night,199,2,2,2,Yes,Mobile
A01897,9.09,76.9779,2024-10-18,01:31:49,Thursday,1180,Highway,70,Clear,286,Night,69,3,4,3,No,Alcohol
A01898,8.0944,74.0142,2024-02-02,23:38:08,Wednesday,1506,Urban,50,Overcast,697,Daylight,70,1,2,3,Yes,Alcohol
A01899,12.0553,76.8416,2024-09-06,06:56:09,Saturday,1500,Urban,40,Overcast,725,Daylight,84,2,3,3,No,Mobile
